,name,singer,link,comments_num
14,Victory,Two Steps From Hell,https://music.163.com/song?id=31654455,287220
312,Victory,Two Steps From Hell,https://music.163.com/song?id=31654455,287220
4304,离人愁,李袁杰,https://music.163.com/song?id=536502758,283624
207,离人愁,李袁杰,https://music.163.com/song?id=536502758,283616
7558,Five Hundred Miles,Justin Timberlake / Carey Mulligan / Stark Sands,https://music.163.com/song?id=27759600,283522
6408,Five Hundred Miles,Justin Timberlake / Carey Mulligan / Stark Sands,https://music.163.com/song?id=27759600,283516
6109,Five Hundred Miles,Justin Timberlake / Carey Mulligan / Stark Sands,https://music.163.com/song?id=27759600,283514
1898,Five Hundred Miles,Justin Timberlake / Carey Mulligan / Stark Sands,https://music.163.com/song?id=27759600,283502
1714,Five Hundred Miles,Justin Timberlake / Carey Mulligan / Stark Sands,https://music.163.com/song?id=27759600,283502
564,Five Hundred Miles,Justin Timberlake / Carey Mulligan / Stark Sands,https://music.163.com/song?id=27759600,283496
275,Five Hundred Miles,Justin Timberlake / Carey Mulligan / Stark Sands,https://music.163.com/song?id=27759600,283494
169,再也没有,永彬Ryan.B / AY楊佬叁,https://music.163.com/song?id=480580003,280977
4140,可能否,木小雅,https://music.163.com/song?id=569214126,280272
1437,可能否,木小雅,https://music.163.com/song?id=569214126,280264
776,可能否,木小雅,https://music.163.com/song?id=569214126,280253
461,可能否,木小雅,https://music.163.com/song?id=569214126,280253
160,可能否,木小雅,https://music.163.com/song?id=569214126,280251
4320,追光者,岑宁儿,https://music.163.com/song?id=483671599,277335
205,追光者,岑宁儿,https://music.163.com/song?id=483671599,277334
4104,盗将行,花粥 / 马雨阳,https://music.163.com/song?id=574566207,272172
773,盗将行,花粥 / 马雨阳,https://music.163.com/song?id=574566207,272141
211,盗将行,花粥 / 马雨阳,https://music.163.com/song?id=574566207,272134
4336,广东十年爱情故事,广东雨神,https://music.163.com/song?id=513791211,270613
600,广东十年爱情故事,广东雨神,https://music.163.com/song?id=513791211,270604
262,广东十年爱情故事,广东雨神,https://music.163.com/song?id=513791211,270602
233,春风十里,鹿先森乐队,https://music.163.com/song?id=38576323,268980
219,岁月神偷,金玟岐,https://music.163.com/song?id=28285910,267905
244,城南花已开,三亩地,https://music.163.com/song?id=468176711,266348
7457,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265218
6214,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265214
6124,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265214
4270,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265199
3863,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265198
3827,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265198
3445,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265196
3277,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265195
1913,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265188
1884,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265188
1741,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265186
269,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265179
37,Something Just Like This,The Chainsmokers / Coldplay,https://music.163.com/song?id=461347998,265177
220,大千世界,许嵩,https://music.163.com/song?id=569213279,261611
330,演员,薛之谦,https://music.163.com/song?id=32507038,257764
6645,我们,陈奕迅,https://music.163.com/song?id=551816010,255695
195,我们,陈奕迅,https://music.163.com/song?id=551816010,255670
777,我们,陈奕迅,https://music.163.com/song?id=551816010,255670
4039,水星记,郭顶,https://music.163.com/song?id=441491828,253717
1455,水星记,郭顶,https://music.163.com/song?id=441491828,253698
439,水星记,郭顶,https://music.163.com/song?id=441491828,253687
208,水星记,郭顶,https://music.163.com/song?id=441491828,253685
401,不找了,郭旭,https://music.163.com/song?id=29850531,249152
214,不找了,郭旭,https://music.163.com/song?id=29850531,249150
324,天份,薛之谦,https://music.163.com/song?id=1334647784,246821
771,天份,薛之谦,https://music.163.com/song?id=1334647784,246820
4301,纸短情长（完整版）,烟把儿,https://music.163.com/song?id=516076896,239629
237,纸短情长（完整版）,烟把儿,https://music.163.com/song?id=516076896,239626
7461,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238114
6198,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238111
5128,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238111
6466,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238111
4279,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238109
3709,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238107
1890,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238104
1579,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238103
1374,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238102
757,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238102
34,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238100
313,Faded,Alan Walker / Iselin Solheim,https://music.163.com/song?id=36990266,238100
4053,年少有为,李荣浩,https://music.163.com/song?id=1293886117,225775
772,年少有为,李荣浩,https://music.163.com/song?id=1293886117,225766
1487,年少有为,李荣浩,https://music.163.com/song?id=1293886117,225765
218,年少有为,李荣浩,https://music.163.com/song?id=1293886117,225758
4340,白羊,徐秉龙 / 沈以诚,https://music.163.com/song?id=514761281,216891
1409,白羊,徐秉龙 / 沈以诚,https://music.163.com/song?id=514761281,216878
177,白羊,徐秉龙 / 沈以诚,https://music.163.com/song?id=514761281,216873
526,白羊,徐秉龙 / 沈以诚,https://music.163.com/song?id=514761281,216872
416,白羊,徐秉龙 / 沈以诚,https://music.163.com/song?id=514761281,216872
6487,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215496
6252,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215496
5938,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215495
6113,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215495
3882,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215473
1902,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215462
1705,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215462
1162,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215459
279,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215453
107,Dream It Possible,Delacey,https://music.163.com/song?id=38592976,215452
4289,小半,陈粒,https://music.163.com/song?id=421423806,214838
188,小半,陈粒,https://music.163.com/song?id=421423806,214835
6110,I Am You,Kim Taylor,https://music.163.com/song?id=2919622,213976
6275,I Am You,Kim Taylor,https://music.163.com/song?id=2919622,213976
1611,I Am You,Kim Taylor,https://music.163.com/song?id=2919622,213972
1883,I Am You,Kim Taylor,https://music.163.com/song?id=2919622,213972
301,I Am You,Kim Taylor,https://music.163.com/song?id=2919622,213966
340,我好像在哪见过你,薛之谦,https://music.163.com/song?id=417859631,211725
1545,夜空中最亮的星,逃跑计划,https://music.163.com/song?id=25706282,211576
255,夜空中最亮的星,逃跑计划,https://music.163.com/song?id=25706282,211572
157,遇见,孙燕姿,https://music.163.com/song?id=287035,211555
5067,Time (Official),MKJ,https://music.163.com/song?id=33035611,210503
4281,Time (Official),MKJ,https://music.163.com/song?id=33035611,210501
4357,Time (Official),MKJ,https://music.163.com/song?id=33035611,210501
1571,Time (Official),MKJ,https://music.163.com/song?id=33035611,210500
1907,Time (Official),MKJ,https://music.163.com/song?id=33035611,210500
286,Time (Official),MKJ,https://music.163.com/song?id=33035611,210496
140,Time (Official),MKJ,https://music.163.com/song?id=33035611,210496
4149,云烟成雨,房东的猫,https://music.163.com/song?id=513360721,207951
420,云烟成雨,房东的猫,https://music.163.com/song?id=513360721,207935
594,云烟成雨,房东的猫,https://music.163.com/song?id=513360721,207935
222,云烟成雨,房东的猫,https://music.163.com/song?id=513360721,207933
443,往后余生,马良,https://music.163.com/song?id=557584888,205968
234,往后余生,马良,https://music.163.com/song?id=557584888,205968
788,往后余生,马良,https://music.163.com/song?id=557584888,205968
1473,像风一样,薛之谦,https://music.163.com/song?id=516657051,197877
335,像风一样,薛之谦,https://music.163.com/song?id=516657051,197874
4163,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196811
1882,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196809
6146,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196808
1614,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196808
6185,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196808
408,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196807
104,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196806
304,That Girl,Olly Murs,https://music.163.com/song?id=440208476,196806
3081,Legends Never Die,Against the Current,https://music.163.com/song?id=506196018,196257
1910,Legends Never Die,Against the Current,https://music.163.com/song?id=506196018,196257
277,Legends Never Die,Against the Current,https://music.163.com/song?id=506196018,196255
4364,#Lov3 #Ngẫu Hứng,Hoaprox,https://music.163.com/song?id=440353010,195636
4272,#Lov3 #Ngẫu Hứng,Hoaprox,https://music.163.com/song?id=440353010,195635
274,#Lov3 #Ngẫu Hứng,Hoaprox,https://music.163.com/song?id=440353010,195631
6474,#Lov3 #Ngẫu Hứng,Hoaprox,https://music.163.com/song?id=440353010,195627
1887,RISE,The Glitch Mob / Mako / The Word Alive,https://music.163.com/song?id=1313107065,194277
2167,RISE,The Glitch Mob / Mako / The Word Alive,https://music.163.com/song?id=1313107065,194276
319,RISE,The Glitch Mob / Mako / The Word Alive,https://music.163.com/song?id=1313107065,194275
35,RISE,The Glitch Mob / Mako / The Word Alive,https://music.163.com/song?id=1313107065,194274
796,RISE,The Glitch Mob / Mako / The Word Alive,https://music.163.com/song?id=1313107065,194273
4015,感谢你曾来过,Ayo97 / 是阿涵阿,https://music.163.com/song?id=460578140,190229
174,感谢你曾来过,Ayo97 / 是阿涵阿,https://music.163.com/song?id=460578140,190188
159,后来,刘若英,https://music.163.com/song?id=254574,188730
4061,断线,Shang / lil sophy,https://music.163.com/song?id=496370620,185975
187,断线,Shang / lil sophy,https://music.163.com/song?id=496370620,185946
360,断线,Shang / lil sophy,https://music.163.com/song?id=496370620,185945
7419,See You Again,Wiz Khalifa / Charlie Puth,https://music.163.com/song?id=30953009,184864
6148,See You Again,Wiz Khalifa / Charlie Puth,https://music.163.com/song?id=30953009,184860
4903,See You Again,Wiz Khalifa / Charlie Puth,https://music.163.com/song?id=30953009,184855
1909,See You Again,Wiz Khalifa / Charlie Puth,https://music.163.com/song?id=30953009,184849
1684,See You Again,Wiz Khalifa / Charlie Puth,https://music.163.com/song?id=30953009,184848
285,See You Again,Wiz Khalifa / Charlie Puth,https://music.163.com/song?id=30953009,184844
29,See You Again,Wiz Khalifa / Charlie Puth,https://music.163.com/song?id=30953009,184842
334,动物世界,薛之谦,https://music.163.com/song?id=468517654,183996
332,我害怕,薛之谦,https://music.163.com/song?id=474567044,183821
327,高尚,薛之谦,https://music.163.com/song?id=466122271,180420
339,你还要我怎样,薛之谦,https://music.163.com/song?id=27955653,176786
342,僕が死のうと思ったのは,中島美嘉,https://music.163.com/song?id=26830207,175445
239,蝴蝶的时间,许嵩,https://music.163.com/song?id=521415426,174894
333,初学者,薛之谦,https://music.163.com/song?id=412902689,174672
248,全部都是你,DP龙猪 / CNBALLER / CLOUD WANG,https://music.163.com/song?id=465920905,173717
1523,全部都是你,DP龙猪 / CNBALLER / CLOUD WANG,https://music.163.com/song?id=465920905,173716
4132,讲真的,曾惜,https://music.163.com/song?id=30987293,173451
150,讲真的,曾惜,https://music.163.com/song?id=30987293,173445
229,南方姑娘,赵雷,https://music.163.com/song?id=202373,172063
419,南方姑娘,赵雷,https://music.163.com/song?id=202373,172063
4243,Hello,OMFG,https://music.163.com/song?id=33211676,172010
1565,Hello,OMFG,https://music.163.com/song?id=33211676,172007
317,Hello,OMFG,https://music.163.com/song?id=33211676,172005
4657,Numb,Linkin Park,https://music.163.com/song?id=4153366,171524
6303,Numb,Linkin Park,https://music.163.com/song?id=4153366,171523
1575,Numb,Linkin Park,https://music.163.com/song?id=4153366,171518
1885,Numb,Linkin Park,https://music.163.com/song?id=4153366,171518
11,Numb,Linkin Park,https://music.163.com/song?id=4153366,171514
314,Numb,Linkin Park,https://music.163.com/song?id=4153366,171514
1653,Hall of Fame,The Script / will.i.am,https://music.163.com/song?id=19542337,169552
1892,Hall of Fame,The Script / will.i.am,https://music.163.com/song?id=19542337,169552
39,Hall of Fame,The Script / will.i.am,https://music.163.com/song?id=19542337,169551
293,Hall of Fame,The Script / will.i.am,https://music.163.com/song?id=19542337,169550
3846,Hall of Fame,The Script / will.i.am,https://music.163.com/song?id=19542337,169547
158,大鱼,周深,https://music.163.com/song?id=413812448,169046
4151,你，好不好？,周兴哲,https://music.163.com/song?id=424264505,168646
155,你，好不好？,周兴哲,https://music.163.com/song?id=424264505,168622
4150,烟火里的尘埃,华晨宇,https://music.163.com/song?id=29004400,168021
251,烟火里的尘埃,华晨宇,https://music.163.com/song?id=29004400,168020
1539,烟火里的尘埃,华晨宇,https://music.163.com/song?id=29004400,168013
331,刚刚好,薛之谦,https://music.163.com/song?id=415792881,166584
232,平凡之路,朴树,https://music.163.com/song?id=28815250,165925
193,借我,谢春花,https://music.163.com/song?id=408814900,165865
589,借我,谢春花,https://music.163.com/song?id=408814900,165865
4287,PLANET,ラムジ,https://music.163.com/song?id=812400,165618
1603,PLANET,ラムジ,https://music.163.com/song?id=812400,165597
303,PLANET,ラムジ,https://music.163.com/song?id=812400,165593
5420,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165316
6244,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165315
5041,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165312
6590,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165308
6787,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165308
4067,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165305
1899,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165290
1672,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165288
770,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165282
288,Take me hand,DAISHI DANCE / Cecile Corbel,https://music.163.com/song?id=26092806,165277
184,时间飞行,白宇 / 朱一龙,https://music.163.com/song?id=571074019,163556
814,时间飞行,白宇 / 朱一龙,https://music.163.com/song?id=571074019,163555
825,爱了很久的朋友,田馥甄,https://music.163.com/song?id=547976490,163153
259,爱了很久的朋友,田馥甄,https://music.163.com/song?id=547976490,163153
206,篝火旁,吕大叶 / 吕大叶,https://music.163.com/song?id=518725853,162317
325,绅士,薛之谦,https://music.163.com/song?id=32192436,159681
381,浮生,刘莱斯,https://music.163.com/song?id=445546453,156953
199,浮生,刘莱斯,https://music.163.com/song?id=445546453,156952
246,后来的我们,五月天,https://music.163.com/song?id=553310243,156063
197,晚安,丢火车,https://music.163.com/song?id=34923114,154470
6462,You,Approaching Nirvana,https://music.163.com/song?id=3932159,153619
322,You,Approaching Nirvana,https://music.163.com/song?id=3932159,153605
311,Lemon,米津玄師,https://music.163.com/song?id=536622304,153490
1709,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153249
1894,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153248
4889,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153247
6137,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153246
6722,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153246
4278,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153246
22,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153241
278,Despacito (Remix),Luis Fonsi / Daddy Yankee / Justin Bieber,https://music.163.com/song?id=472361096,153241
302,Go Time,Mark Petrie,https://music.163.com/song?id=29717271,153040
17,Go Time,Mark Petrie,https://music.163.com/song?id=29717271,153039
5089,Seve,Tez Cadey,https://music.163.com/song?id=30394891,152593
1911,Seve,Tez Cadey,https://music.163.com/song?id=30394891,152591
1566,Seve,Tez Cadey,https://music.163.com/song?id=30394891,152589
318,Seve,Tez Cadey,https://music.163.com/song?id=30394891,152588
4069,红色高跟鞋,蔡健雅,https://music.163.com/song?id=208902,152018
243,红色高跟鞋,蔡健雅,https://music.163.com/song?id=208902,152003
4189,Wonderful U (Demo Version),AGA,https://music.163.com/song?id=406475394,151405
1745,Wonderful U (Demo Version),AGA,https://music.163.com/song?id=406475394,151402
1150,Wonderful U (Demo Version),AGA,https://music.163.com/song?id=406475394,151402
266,Wonderful U (Demo Version),AGA,https://music.163.com/song?id=406475394,151399
173,你就不要想起我,田馥甄,https://music.163.com/song?id=28018075,150633
4297,非酋,薛明媛 / 朱贺,https://music.163.com/song?id=489506275,150210
191,非酋,薛明媛 / 朱贺,https://music.163.com/song?id=489506275,150207
343,还不是因为你长得不好看（Cover：July）,满汉全席,https://music.163.com/song?id=461083054,148240
201,理想,赵雷,https://music.163.com/song?id=29567189,147363
204,七月上,Jam,https://music.163.com/song?id=31445554,146752
4817,Intro,The xx,https://music.163.com/song?id=4341314,145723
4605,Intro,The xx,https://music.163.com/song?id=4341314,145722
321,Intro,The xx,https://music.163.com/song?id=4341314,145704
6581,Monody,TheFatRat / Laura Brehm,https://music.163.com/song?id=36308916,145625
6052,Monody,TheFatRat / Laura Brehm,https://music.163.com/song?id=36308916,145624
5148,Monody,TheFatRat / Laura Brehm,https://music.163.com/song?id=36308916,145623
3135,Monody,TheFatRat / Laura Brehm,https://music.163.com/song?id=36308916,145619
306,Monody,TheFatRat / Laura Brehm,https://music.163.com/song?id=36308916,145614
7032,Five Hours,Deorro,https://music.163.com/song?id=28263911,145047
297,Five Hours,Deorro,https://music.163.com/song?id=28263911,145041
899,Five Hours,Deorro,https://music.163.com/song?id=28263911,145040
1634,Five Hours,Deorro,https://music.163.com/song?id=28263911,145040
45,Five Hours,Deorro,https://music.163.com/song?id=28263911,145040
4933,Five Hours,Deorro,https://music.163.com/song?id=28263911,145039
6388,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144852
6107,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144852
6256,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144852
5014,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144849
3370,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144847
1908,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144842
1736,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144841
271,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144840
3,We Don't Talk Anymore,Charlie Puth / Selena Gomez,https://music.163.com/song?id=401249910,144839
292,A Little Story,Valentin,https://music.163.com/song?id=857896,144663
6118,Head Above Water,Avril Lavigne,https://music.163.com/song?id=1310906383,143581
4725,Head Above Water,Avril Lavigne,https://music.163.com/song?id=1310906383,143581
1881,Head Above Water,Avril Lavigne,https://music.163.com/song?id=1310906383,143578
147,Head Above Water,Avril Lavigne,https://music.163.com/song?id=1310906383,143575
176,我唯一青春里的路人,陈雪凝,https://music.163.com/song?id=474922552,142775
256,全世界谁倾听你,林宥嘉,https://music.163.com/song?id=432509483,142670
182,这个年纪,齐一,https://music.163.com/song?id=35476049,141025
6469,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140237
6500,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140237
5922,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140235
5620,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140233
5287,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140232
5750,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140232
3480,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140225
1903,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140222
1598,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140221
1393,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140220
760,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140219
265,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140216
56,Nevada (feat. Cozi Zuehlsdorff),Vicetone / Cozi Zuehlsdorff,https://music.163.com/song?id=418602088,140215
307,My Soul,July,https://music.163.com/song?id=5308028,139568
179,我喜欢上你时的内心活动,陈绮贞,https://music.163.com/song?id=471403427,139450
4217,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139233
1689,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139232
6112,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139231
6195,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139231
1900,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139231
6754,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139230
599,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139229
281,Please Don't Go,Joel Adams,https://music.163.com/song?id=37653063,139229
217,最佳歌手,许嵩,https://music.163.com/song?id=412902950,138864
4362,我的天空,南征北战NZBZ,https://music.163.com/song?id=28892408,137520
1494,我的天空,南征北战NZBZ,https://music.163.com/song?id=28892408,137512
236,我的天空,南征北战NZBZ,https://music.163.com/song?id=28892408,137510
4326,小跳蛙,青蛙,https://music.163.com/song?id=371362,137332
1439,小跳蛙,青蛙,https://music.163.com/song?id=371362,137330
209,小跳蛙,青蛙,https://music.163.com/song?id=371362,137326
289,Flower Dance,DJ Okawari,https://music.163.com/song?id=406238,137183
4335,空空如也,任然,https://music.163.com/song?id=526464293,137123
1472,空空如也,任然,https://music.163.com/song?id=526464293,137118
163,空空如也,任然,https://music.163.com/song?id=526464293,137117
4343,起风了,买辣椒也用券,https://music.163.com/song?id=1330348068,136349
1438,起风了,买辣椒也用券,https://music.163.com/song?id=1330348068,136297
778,起风了,买辣椒也用券,https://music.163.com/song?id=1330348068,136277
212,起风了,买辣椒也用券,https://music.163.com/song?id=1330348068,136265
156,父亲写的散文诗,许飞,https://music.163.com/song?id=417250673,136219
280,Intro: The Dawn,Dreamtale,https://music.163.com/song?id=4017240,135171
257,关于郑州的记忆,李志,https://music.163.com/song?id=25867002,134682
162,钟无艳,谢安琪,https://music.163.com/song?id=308353,134104
338,火星人来过,薛之谦,https://music.163.com/song?id=443277013,133972
1514,跳舞的梵谷,孙燕姿,https://music.163.com/song?id=514055051,133094
247,跳舞的梵谷,孙燕姿,https://music.163.com/song?id=514055051,133094
326,最好,薛之谦,https://music.163.com/song?id=1294910785,132867
806,成全,林宥嘉,https://music.163.com/song?id=562594267,132052
190,成全,林宥嘉,https://music.163.com/song?id=562594267,132052
345,僕が死のうと思ったのは/曾经我也想过一了百了（Cover 中岛美嘉）,芝麻Mochi,https://music.163.com/song?id=471284744,131774
4333,红昭愿,音阙诗听,https://music.163.com/song?id=452986458,131709
168,红昭愿,音阙诗听,https://music.163.com/song?id=452986458,131700
336,肆无忌惮,薛之谦,https://music.163.com/song?id=557581967,131522
282,Breath and Life,Audio Machine,https://music.163.com/song?id=3935139,131508
16,Breath and Life,Audio Machine,https://music.163.com/song?id=3935139,131508
226,我好想你,苏打绿,https://music.163.com/song?id=26524510,131284
4095,陷阱,王北车,https://music.163.com/song?id=1294899063,131166
202,陷阱,王北车,https://music.163.com/song?id=1294899063,131155
1410,陷阱,王北车,https://music.163.com/song?id=1294899063,131155
797,陷阱,王北车,https://music.163.com/song?id=1294899063,131155
3996,Lifeline,Zeraphym,https://music.163.com/song?id=38019092,130207
310,Lifeline,Zeraphym,https://music.163.com/song?id=38019092,130192
194,过客,是阿涵阿,https://music.163.com/song?id=445665094,129280
320,Ei Ei,偶像练习生,https://music.163.com/song?id=529823971,128673
