link,name,singer,comments_num
https://music.163.com/song?id=562651520,Fall In Line,Christina Aguilera / Demi Lovato,2228
https://music.163.com/song?id=469272977,Cold Heart,NGO / Hoaprox / Aviella,2227
https://music.163.com/song?id=430043611,Crystal Ball Emoji,Killerbee,2226
https://music.163.com/song?id=3949386,Alive,Black Eyed Peas,2225
https://music.163.com/song?id=535024143,Boa Me (feat. Ed Sheeran & Mugeez) [James Hype Remix],Fuse ODG,2224
https://music.163.com/song?id=1643096,Lose You,Kevin Groob,2224
https://music.163.com/song?id=1295861930,Throw A Fit,Tinashé,2222
https://music.163.com/song?id=32341395,My Love,Lenka,2222
https://music.163.com/song?id=3772994,Honey,Tina Karol,2221
https://music.163.com/song?id=432821773,Ballin,Bibi Bourelly,2221
https://music.163.com/song?id=34743310,Confident,Demi Lovato,2221
https://music.163.com/song?id=1940596,Second Chance,Peter Bjorn and John,2220
https://music.163.com/song?id=28253154,Let's Go Extinct,Fanfarlo,2220
https://music.163.com/song?id=529987424,King's Dead,Jay Rock / Kendrick Lamar / Future / James Blake,2217
https://music.163.com/song?id=31877033,Close Your Eyes,Rhodes,2216
https://music.163.com/song?id=496870604,maybe maybe,ZeeAnn,2216
https://music.163.com/song?id=31284408,And I Love Her,Passenger,2216
https://music.163.com/song?id=557584475,Stay Open,Diplo / MØ,2215
https://music.163.com/song?id=1322195513,"Back to Life (from ""Bumblebee"")",Hailee Steinfeld,2215
https://music.163.com/song?id=447925566,Realligator,MagnusTheMagnus,2214
https://music.163.com/song?id=461858723,Falling Down (Night Mix),ARTY / Maty Noyes,2213
https://music.163.com/song?id=532950351,Polovina,Kare,2213
https://music.163.com/song?id=417250207,I'm Gonna Do My Thing,Royal Deluxe,2211
https://music.163.com/song?id=2520034,Oublier la ville,Daphné,2211
https://music.163.com/song?id=33510602,One More Drink,Gjan,2210
https://music.163.com/song?id=35739155,Hundred Miles,Gabriela Richardson / Yall,2210
https://music.163.com/song?id=467164027,Deal with It,Gill Chang / Sophie Meiers,2209
https://music.163.com/song?id=27710345,Who (Original Mix),Tujamo / Plastik Funk,2209
https://music.163.com/song?id=519941167,Show You,Chromak / Lilianna Wilde,2209
https://music.163.com/song?id=17177274,Don't Panic,Coldplay,2208
https://music.163.com/song?id=27946688,So'rama,Benom guruhi,2208
https://music.163.com/song?id=1620463,The Medallion Calls,Klaus Badelt,2208
https://music.163.com/song?id=1304399711,Goodbye,Jason DeRulo / David Guetta / Nicki Minaj / Willy William,2208
https://music.163.com/song?id=557584447,New Light,John Mayer,2207
https://music.163.com/song?id=30854947,Hot Breeze,TomLeevis,2207
https://music.163.com/song?id=37722278,Luv Yoursefl (Ennex chillout edit),Ennex / Avery,2207
https://music.163.com/song?id=1646080,Oslo,Little Hands of Asphalt,2205
https://music.163.com/song?id=16431882,I'm with You,Avril Lavigne,2205
https://music.163.com/song?id=863046038,야행성,SHAUN,2204
https://music.163.com/song?id=423227337,Kiss the Sky,Jason DeRulo,2203
https://music.163.com/song?id=538955682,These Days (R3hab Remix),Rudimental / Jess Glynne / Macklemore / Dan Caplen / R3hab,2203
https://music.163.com/song?id=464373094,I'm a Wanted Man,Royal Deluxe,2203
https://music.163.com/song?id=528272294,We Don't Talk Anymore (TRU Concept Remix),TRU Concept / Charlie Puth / Selena Gomez,2202
https://music.163.com/song?id=493042529,Magic on You,TinyC / Trixidy,2201
https://music.163.com/song?id=27640056,Watching The Storm,U137,2201
https://music.163.com/song?id=466089034,So Tied Up,Cold War Kids / Bishop Briggs,2200
https://music.163.com/song?id=424264434,New Days,Sappheiros / Caught Adrift,2199
https://music.163.com/song?id=514211012,Planet Sakaar,Mark Mothersbaugh / London Voices / John Ashton Thomas,2199
https://music.163.com/song?id=26608507,Magic,One Direction,2198
https://music.163.com/song?id=475277153,Story,Gill Chang / Cimo Fränkel,2198
https://music.163.com/song?id=29718157,There Must Be More To Life Than This (William Orbit Mix),Queen / Michael Jackson,2197
https://music.163.com/song?id=515796163,As long as it takes you,keshi,2197
https://music.163.com/song?id=425053702,taylor swift - I Knew You Were Trouble（jack1936bootleg）（Jack1936 remix）,Jack1936,2195
https://music.163.com/song?id=460413211,Ocean Hill,Hannah Young / Trinix,2194
https://music.163.com/song?id=546730469,Mayhem,Steve Aoki / Quintino,2194
https://music.163.com/song?id=436501720,Sofía (A-Class Remix),Álvaro Soler / A-Class,2194
https://music.163.com/song?id=31284005,I'm A Dragon,Apashe / Sway,2194
https://music.163.com/song?id=476324589,Fair-Weather Friend,Bruno Major,2193
https://music.163.com/song?id=521493323,How Long (Throttle Remix),Charlie Puth / Throttle,2193
https://music.163.com/song?id=2780528,Am I That Easy To Forget,Jim Reeves,2191
https://music.163.com/song?id=418603957,Lil kennedy [prod. nedarb],lil peep,2188
https://music.163.com/song?id=460043975,Tunnel Vision,Kodak Black,2188
https://music.163.com/song?id=509530994,I'll Keep You Safe,sagun / Shiloh,2187
https://music.163.com/song?id=1331543834,Grip,SeeB / Bastille,2186
https://music.163.com/song?id=26276549,Ship And The Globe,Kae Sun,2186
https://music.163.com/song?id=523248511,la vie en rose,mxmtoon,2185
https://music.163.com/song?id=21702132,Any Man Of Mine,Shania Twain,2185
https://music.163.com/song?id=26442125,No Need To Go,Alfred Hall,2185
https://music.163.com/song?id=545655045,Burn the House Down,AJR,2185
https://music.163.com/song?id=567145042,In My Blood,Shawn Mendes,2185
https://music.163.com/song?id=35497951,TheAnnexationOfPuertoRico,Bones,2184
https://music.163.com/song?id=431855512,No Love,Sonder / Lyves,2183
https://music.163.com/song?id=21252561,"Shook Ones, Pt. II - LP Version",Mobb Deep,2182
https://music.163.com/song?id=1336785028,R3HAB Year Mix 2018,R3hab,2182
https://music.163.com/song?id=29748055,For You (Original Mix),ELYZA / Xan,2181
https://music.163.com/song?id=28009158,I Hate Love,Claude Kelly,2181
https://music.163.com/song?id=17954533,No Volvere,Gipsy Kings,2181
https://music.163.com/song?id=33035584,Take Away The Pain,Project 46 / Ava Koci,2180
https://music.163.com/song?id=406737882,Your Body (Original Mix),Cat Dealers,2180
https://music.163.com/song?id=407450359,Hotline Bling/ How Deep Is Your Love (Sickick Version!!),Sickick / Drake / Ina Wroldsen / Calvin Harris,2180
https://music.163.com/song?id=487003829,탓,낙준 / CHANGMO,2180
https://music.163.com/song?id=34613706,drive,gemineyes,2179
https://music.163.com/song?id=500410248,Viva la Vida,J.Fla,2179
https://music.163.com/song?id=401250892,Losing My Mind,Charlie Puth,2179
https://music.163.com/song?id=33414830,Green & Gold,Lianne La Havas,2179
https://music.163.com/song?id=1320269066,Close To Me,Ellie Goulding / Diplo / Swae Lee,2179
https://music.163.com/song?id=462523511,Osshun waves,Osshun Gum,2179
https://music.163.com/song?id=453176582,The Journey,Damon Empero,2178
https://music.163.com/song?id=32648020,Forgotten Souls,Our Last Night,2178
https://music.163.com/song?id=463268694,U&I,Dreweybear / James Mercy / Keaton,2178
https://music.163.com/song?id=3423811,Haunted,Skylar Grey,2178
https://music.163.com/song?id=1299871688,Rebels,Ivy Adara,2177
https://music.163.com/song?id=18662467,Lame,Rachel Chan,2177
https://music.163.com/song?id=489997938,jupiter,Flower Face,2177
https://music.163.com/song?id=20544888,It Came Out Of The Sky,Creedence Clearwater Revival,2176
https://music.163.com/song?id=28411642,Shadow of the Sun,Max Elto,2176
https://music.163.com/song?id=34586518,Never Forget You,MNEK / Zara Larsson,2176
https://music.163.com/song?id=406347032,Wild Horses,Birdy,2175
https://music.163.com/song?id=473873139,That's What I Like (BLVK JVCK Remix),Bruno Mars / BLVK JVCK,2175
https://music.163.com/song?id=5058719,Stand By Me,Ben E. King,2175
https://music.163.com/song?id=27924361,Holidays,Remady / Manu-L,2175
https://music.163.com/song?id=28996039,Loyal,Chris Brown / Lil Wayne / Tyga,2175
https://music.163.com/song?id=433681277,We Are,Daya,2174
https://music.163.com/song?id=20671339,Rolling in the Deep,Vazquez Sounds,2174
https://music.163.com/song?id=515608756,Riding Shotgun,Kygo / Oliver Nelson / Bonnie McKee,2174
https://music.163.com/song?id=2647410,Colder Than Ice,Grant Miller,2173
https://music.163.com/song?id=477839287,Symphony,Madilyn Bailey,2172
https://music.163.com/song?id=5223019,Paloma Blanca,George Baker Selection,2168
https://music.163.com/song?id=18602362,Better Together,Jack Johnson,2167
https://music.163.com/song?id=407450674,Sorry (Justin Bieber Cover),Brika,2166
https://music.163.com/song?id=480769655,John Wayne,Cigarettes After Sex,2162
https://music.163.com/song?id=1296629808,Tell Me Why,Russ,2161
https://music.163.com/song?id=417833896,Sit Down,Sofi de la Torre,2161
https://music.163.com/song?id=990901,Paper Planes,M.I.A.,2159
https://music.163.com/song?id=3420341,Diggin' In The Dirt,Stefanie Heinzmann,2158
https://music.163.com/song?id=504733752,Disco Tits,Tove Lo,2158
https://music.163.com/song?id=408277753,Keep On Loving You,Cigarettes After Sex,2158
https://music.163.com/song?id=17214004,Blame the Weather,Dave Thomas Junior,2158
https://music.163.com/song?id=4281062,Ocean Rose,Shine Dion,2157
https://music.163.com/song?id=32574972,This Is Who We Are,Dash Berlin / Syzz,2157
https://music.163.com/song?id=1329702352,Nothing Breaks Like a Heart,Mark Ronson / Miley Cyrus,2156
https://music.163.com/song?id=1297743861,Everytime We Touch (Hardwell & Maurice West Remix),Cascada / Hardwell / Maurice West,2156
https://music.163.com/song?id=1312563735,Oh Nanana (Remix),GOLDEN TBILISI,2155
https://music.163.com/song?id=29747080,Fairytale,zyr,2155
https://music.163.com/song?id=458697636,Bom Bidi Bom,Nick Jonas / Nicki Minaj,2154
https://music.163.com/song?id=28854398,Maps,Megan Nicole,2154
https://music.163.com/song?id=33035561,Eclipse (MKJ Remix),MKJ / Ryos / Allisa Rose,2154
https://music.163.com/song?id=18637993,Believe,Justin Bieber,2153
https://music.163.com/song?id=499673123,fly me to the moon,mxmtoon,2153
https://music.163.com/song?id=29357615,Volaré,Vazquez Sounds,2153
https://music.163.com/song?id=441772779,Cringe,Matt Maeson,2153
https://music.163.com/song?id=504589238,Here For You Love,LIZOT,2152
https://music.163.com/song?id=28310698,Go Find a Man,Christopher,2149
https://music.163.com/song?id=28768434,Take a Ride (Put 'Em in the Air),Eric Saade,2149
https://music.163.com/song?id=1309264206,Strangers Like Us,Ale Q,2149
https://music.163.com/song?id=29999723,Together (In A State Of Trance),Armin van Buuren,2149
https://music.163.com/song?id=409941449,Safe & Sound,bailey,2148
https://music.163.com/song?id=5042387,Somewhere Only We Know,Keane,2147
https://music.163.com/song?id=29393622,Burn (Original Mix),KSHMR / DallasK,2147
https://music.163.com/song?id=5047348,La Même Histoire,Feist,2146
https://music.163.com/song?id=439121568,<3 shaped cell,£L / Siren / savior,2145
https://music.163.com/song?id=1299680294,Never,Chace,2144
https://music.163.com/song?id=501347105,New Rules (Alison Wonderland Remix),Dua Lipa / Alison Wonderland,2144
https://music.163.com/song?id=557540045,We Are Never Ever Getting Back Together,Taylor Swift,2143
https://music.163.com/song?id=534541197,Attention,Rich Brian / Offset,2142
https://music.163.com/song?id=518053761,Last Time Love,Myah Marie / Fancy Cars,2142
https://music.163.com/song?id=22966371,A Thousand Years (feat. Steve Kazee) [Part 2],Christina Perri,2142
https://music.163.com/song?id=30621333,Smoke and Mirrors,Imagine Dragons,2141
https://music.163.com/song?id=495542837,Bulletproof,Lex Aura / Mozzy / Addison,2141
https://music.163.com/song?id=34743038,Die A Happy Man,Thomas Rhett,2141
https://music.163.com/song?id=1331666156,Dreamer (Nicky Romero Remix),Martin Garrix / Mike Yung / Nicky Romero,2141
https://music.163.com/song?id=545201001,Alien,Sabrina Carpenter / Jonas Blue,2141
https://music.163.com/song?id=528271152,Warriors of the Night,Datsik / Virtual Riot,2141
https://music.163.com/song?id=458496085,Dough,Felmax,2140
https://music.163.com/song?id=1333335580,Familia (Spider-Man: Into the Spider-Verse),Nicki Minaj / Anuel Aa / Bantu,2140
https://music.163.com/song?id=490602355,ferrari fitness (prod. lentra),bbno$ / futon don,2140
https://music.163.com/song?id=572901513,Wrong Move,R3hab / THRDL!FE / Olivia Holt,2140
https://music.163.com/song?id=408212952,Silhouette,Aquilo,2140
https://music.163.com/song?id=566436272,Conquerors (Full Version),Hardwell,2139
https://music.163.com/song?id=18936069,Internet Friends,Knife Party,2139
https://music.163.com/song?id=466343226,The Unicorns,Pink Elephant,2139
https://music.163.com/song?id=448316106,Don't regret now,LHXR,2139
https://music.163.com/song?id=480648464,Stay (Tritonal Remix),Tritonal / Zedd / Alessia Cara,2139
https://music.163.com/song?id=430208239,Starving (Steerner Edit),Hailee Steinfeld / Grey / Zedd,2138
https://music.163.com/song?id=473602855,Southern Nights,Glen Campbell,2138
https://music.163.com/song?id=3313212,We Will Rock You,Russian Red,2137
https://music.163.com/song?id=32619755,Fall Down Together,EazyDo / Mona Moua,2136
https://music.163.com/song?id=437605807,Hey Baby,Dimitri Vegas & Like Mike / Diplo / Deb's Daughter,2135
https://music.163.com/song?id=3933767,Come Home,Amatorski,2135
https://music.163.com/song?id=33737026,Dilemma (Dave Luxe Mustard Fix),Dave Luxe / Nelly / Kelly Rowland / Dave Luxe,2135
https://music.163.com/song?id=31370725,Say My Name (Kids Want Techno Remix),Odesza,2134
https://music.163.com/song?id=474409787,Landscapes,Talos,2133
https://music.163.com/song?id=28692518,Nina,Ed Sheeran,2133
https://music.163.com/song?id=28870193,Rude,Madilyn Bailey / Flula,2132
https://music.163.com/song?id=427015920,Okey Dokey （Eng. Ver）,D.LAC,2131
https://music.163.com/song?id=468490637,Say You Won't Let Go,Kurt Hugo Schneider / Madilyn Bailey,2130
https://music.163.com/song?id=16858398,She Told Me,Blue,2129
https://music.163.com/song?id=519265383,One Thing,San Holo,2129
https://music.163.com/song?id=432848330,"Burn My Clothes, Bury My Crown (Live)",Isaac Gracie,2129
https://music.163.com/song?id=2310461,Beauty and the Beast,Celine Dion / Peabo Bryson,2128
https://music.163.com/song?id=443277327,Superhero,Unknown Brain / Chris Linton,2127
https://music.163.com/song?id=1614634,Power,Kanye West,2127
https://music.163.com/song?id=414691220,Brazil,Declan Mckenna,2126
https://music.163.com/song?id=464377701,Helium (Raspo Remix),Raspo / Sia,2126
https://music.163.com/song?id=509573636,Get It Together,Charlie Who? / Nomi,2125
https://music.163.com/song?id=28403321,Ride,SoMo,2124
https://music.163.com/song?id=445666830,Recess,Golden Coast,2123
https://music.163.com/song?id=26389082,My Life Is a Party (R.I.O. Video Edit),ItaloBrothers,2122
https://music.163.com/song?id=26633688,Doing It Again,DJ Valium,2121
https://music.163.com/song?id=456185219,Outlaw,it's different / Miss Mary,2121
https://music.163.com/song?id=464674838,Other Girl,Morgan Page / RAYLA,2120
https://music.163.com/song?id=448317305,i know how it ends,samsa,2120
https://music.163.com/song?id=461518554,Bad And Boujee (ZHU Remix),Zhu / Migos,2119
https://music.163.com/song?id=408328856,Horns,Bryce Fox,2118
https://music.163.com/song?id=1334762653,"Back to Life (from ""Bumblebee"")",Hailee Steinfeld,2118
https://music.163.com/song?id=550616768,Girl Next Door,Ralph / TOBi,2115
https://music.163.com/song?id=1608875,Paper Window Dreams,Jeff Pianki,2115
https://music.163.com/song?id=1192385,Runway Model,Chris Lago,2115
https://music.163.com/song?id=420513582,Alarm (Marshmello Remix),Marshmello / Anne Marie,2115
https://music.163.com/song?id=507134037,Punjabi,Timmy Trumpet / Dimatik,2114
https://music.163.com/song?id=21169954,Lentement,Marc Lavoine,2114
https://music.163.com/song?id=27353713,Eastside LB,Twinz,2113
https://music.163.com/song?id=443876465,Frameworks (Original Mix),MitiS,2113
https://music.163.com/song?id=540333735,Too Good to Be True,Danny Avila / The Vamps / Machine Gun Kelly,2112
https://music.163.com/song?id=29216041,Cellophane,Sara Jackson-Holman,2112
https://music.163.com/song?id=17565996,Lego House,Ed Sheeran,2111
https://music.163.com/song?id=448144067,three 6 forever,Oliver~,2111
https://music.163.com/song?id=496871000,If I Die,DOLF / DJ Soda,2110
https://music.163.com/song?id=410519534,Ticking,TIN,2110
https://music.163.com/song?id=1296168044,Radio Silence,R3hab / Jocelyn Alice,2109
https://music.163.com/song?id=454435552,lifecouldbeadream,future james,2109
https://music.163.com/song?id=5059535,Stayin' Alive,Bee Gees,2109
https://music.163.com/song?id=27733447,Alive,Krewella,2108
https://music.163.com/song?id=504492135,Star Crossed,3LAU / VÉRITÉ,2108
https://music.163.com/song?id=441491291,Ain't A Nice,Woo2tech / Zerky,2107
https://music.163.com/song?id=473602851,Fox on the Run (Single Version),Sweet,2106
https://music.163.com/song?id=432509133,Gone,Russ,2105
https://music.163.com/song?id=30474544,Desire,Years & Years,2105
https://music.163.com/song?id=30841946,Rupture,Laurie Darmon,2104
https://music.163.com/song?id=33854190,Circles,machineheart / Vanic,2102
https://music.163.com/song?id=537407937,Lullaby,Sigala / Paloma Faith,2101
https://music.163.com/song?id=571854528,Crush,Cigarettes After Sex,2101
https://music.163.com/song?id=536570623,Run Away,DJ Soak / Anderson .Paak,2100
https://music.163.com/song?id=545200973,My My My! (Throttle Remix),Troye Sivan,2100
https://music.163.com/song?id=524913179,midnight jam sesh,aqualina,2099
https://music.163.com/song?id=458238847,Before you I was fine,blind.scream,2099
https://music.163.com/song?id=553753866,Moshi Moshi,Steve Aoki / Vini Vici / Mama Aoki,2099
https://music.163.com/song?id=542092475,Powerglide,Rae Sremmurd / Swae Lee / Slim Jxmmi / Juicy J,2097
https://music.163.com/song?id=498286600,Save That S**t,lil peep,2097
https://music.163.com/song?id=420154635,No Promises,Shawn Mendes,2097
https://music.163.com/song?id=29488627,bedhead,Flower Face,2096
https://music.163.com/song?id=1781917,Letters,Mark Bradshaw,2096
https://music.163.com/song?id=31134525,Ass Like Kim Face Like Rihanna,Caked Up / Yultron,2096
https://music.163.com/song?id=863493139,Firefly,BEAUZ / Ameria,2095
https://music.163.com/song?id=36664497,The Stars Our Home,Jason Hayes / Mike Patti,2095
https://music.163.com/song?id=39436851,"Ludwig, the Holy Blade",Nobuyoshi Suzuki,2095
https://music.163.com/song?id=431855442,Lie Low,Osho / Shiloh,2095
https://music.163.com/song?id=27907472,Everytime,Shane Filan,2095
https://music.163.com/song?id=18969207,Monster,Kanye West / Bon Iver / Jay-Z / Nicki Minaj / Rick Ross,2095
https://music.163.com/song?id=30373112,Together,Janji / Vivien,2094
https://music.163.com/song?id=20036115,We R Who We R,Kesha,2094
https://music.163.com/song?id=17112374,Gangsta's Paradise,Coolio / L.V.,2094
https://music.163.com/song?id=420996098,Pull Me Out,This Wild Life,2094
https://music.163.com/song?id=468490638,Million Reasons,Madilyn Bailey,2094
https://music.163.com/song?id=1318807656,Waiting For Tomorrow,Martin Garrix / Pierce Fulton / Mike Shinoda,2093
https://music.163.com/song?id=400876408,Drive,GLADES,2093
https://music.163.com/song?id=4930076,CHOCOLAT,Mariya Ise / TCY FORCE,2093
https://music.163.com/song?id=486208024,Sun Goes Down,Bruno Martini / Isadora,2092
https://music.163.com/song?id=31365862,Don't Stop (Radio Edit),Andrey Exx / Hot Hotels,2092
https://music.163.com/song?id=20189494,Straight Outta Compton,N.W.A,2090
https://music.163.com/song?id=28915526,Me and My Broken Heart,Rixton,2090
https://music.163.com/song?id=475264029,Never Let Me Go,Alok / Bruno Martini / Zeeba,2089
https://music.163.com/song?id=421148446,Take Me Down,The Pretty Reckless,2088
https://music.163.com/song?id=31719856,Slip,Elliot Moss,2088
https://music.163.com/song?id=488654976,4:44,Jay-Z,2088
https://music.163.com/song?id=1303242417,Creep On Me,GASHI / French Montana / DJ Snake,2088
https://music.163.com/song?id=557584014,BOY,Charlie Puth,2088
https://music.163.com/song?id=5057824,"Girl, You'll Be a Woman Soon",Urge Overkill,2087
https://music.163.com/song?id=29803228,Jealous,J-Hype,2087
https://music.163.com/song?id=32341999,Demons,Henry Land / Samuel / Jasmine Thompson / Hilman,2086
https://music.163.com/song?id=572160083,Anthem (We Love House Music),Don Diablo,2085
https://music.163.com/song?id=19836152,Glamorous,Fergie / Ludacris,2085
https://music.163.com/song?id=1293904024,Peach Jam,88rising / joji / BlocBoy JB,2085
https://music.163.com/song?id=1316526753,MIA,Bad Bunny / Drake,2084
https://music.163.com/song?id=550169452,Drink About,SeeB / Dagny,2084
https://music.163.com/song?id=3243321,"Forget Me Nots (12"" Version)",Patrice Rushen,2083
https://music.163.com/song?id=534541195,"Sex, Love & Water",Armin van Buuren / Conrad Sewell,2083
https://music.163.com/song?id=28916235,Gentle Shower,パイパー,2083
https://music.163.com/song?id=422094276,RUN IT UP,bbno$,2082
https://music.163.com/song?id=409060089,Believe (B3NJAMIN Remix),B3NJAMIN / Thomas Gold / Bright Lights,2082
https://music.163.com/song?id=410100384,Look Alive,Rae Sremmurd,2082
https://music.163.com/song?id=1300353986,8 Letters,Why Don't We,2082
https://music.163.com/song?id=5054926,When You Say Nothing At All,Ronan Keating,2081
https://music.163.com/song?id=1345002,Holiday,Achordion / Tomoko Mitsuda,2079
https://music.163.com/song?id=410802620,Next Escape,Viceroy / Patrick Baker,2079
https://music.163.com/song?id=444652684,Papercut (Grey Remix),Zedd / Grey / Troye Sivan,2078
https://music.163.com/song?id=3609472,I Wanna Be Free,The Monkees,2078
https://music.163.com/song?id=35090546,Trouble,Avicii / Wayne Hector,2077
https://music.163.com/song?id=34383209,Here for You,Kygo / Ella Henderson,2077
https://music.163.com/song?id=5041904,New Divide,Linkin Park,2076
https://music.163.com/song?id=5134067,You Took My Heart Away,Michael Learns To Rock,2076
https://music.163.com/song?id=31814248,The Silence (feat. Crywolf & Aylen),PAZ / Crywolf / Aylen,2075
https://music.163.com/song?id=35345671,Photograph (AndyWho Remix),AndyWho / Ed Sheeran / Boyce Avenue,2075
https://music.163.com/song?id=34614105,Off The Hook,Hardwell / Armin van Buuren,2075
